"STATION_ID","DISTRICT","TOWS","SURVEY_YEAR","LATITUDE","LONGITUDE","STRATUM","TOTAL_AREA"
"A-03","Outer",1,1999,55,-166.33333,5,10025
"K-04","North",1,1998,58.33333,-165.91667,1,54536
"I-09","North",1,1998,57.66667,-162.75,1,54536
"E-10","Central",1,2003,56.33333,-162.2,3,9624
"A-02","Outer",1,1981,55,-166.93333,5,10025
"I-07","West",1,1981,57.66667,-164,4,20050
"K-09","North",1,1986,58.33333,-162.71667,1,54135
"I-10","North",1,1987,57.66667,-162.13333,1,53734
"I-11","Central",1,1989,57.66667,-161.5,3,9624
"K-02","West",1,1990,58.33333,-167.18333,4,20050
"H-09","North",1,1992,57.33333,-162.76667,1,53734
"G-12","Central",1,1994,57,-160.95,3,9624
"E-07","West",1,1997,56.33333,-164,4,20050
"G-06","West",1,1997,57,-164.6,4,20050
"J-01","West",1,1996,58,-167.8,4,20050
"D-02","Outer",1,1996,56,-167,5,10025
"E-10","Central",2,2007,56.33333,-162.2,3,9624
"E-06","West",1,2007,56.33333,-164.58333,4,20050
"H-11","Central",1,2005,57.33333,-161.53333,3,9624
"I-10","North",1,2005,57.66667,-162.13333,1,54536
"J-02","West",1,2008,58,-167.16667,4,20050
"G-09","Central",1,2013,57,-162.78333,3,9624
"J-16","East",1,2013,58,-158.31667,2,7218
"D-04","Outer",1,2011,56,-165.78333,5,10025
"G-12","Central",2,2010,57,-160.95,3,9624
"H-11","Central",1,1975,57.33333,-161.53333,3,9624
"I-02","West",1,1976,57.66667,-167.13333,4,20050
"A-02","Outer",1,1978,55,-166.93333,5,10025
"D-07","West",1,1977,56,-164,4,13233
"K-06","North",1,1981,58.33333,-164.63333,1,52932
"D-05","West",1,1981,56,-165.18333,4,20050
"E-04","West",1,1984,56.33333,-165.8,4,20050
"E-04","West",1,1985,56.33333,-165.8,4,20050
"H-08","West",1,1986,57.33333,-163.38333,4,20050
"F-03","West",1,1988,56.66667,-166.43333,4,19649
"A-04","Outer",1,1990,55,-165.75,5,9624
"K-14","East",1,1992,58.33333,-159.55,2,6817
"I-03","West",1,1993,57.66667,-166.5,4,20050
"J-14","East",1,2001,58,-159.6,2,7218
"E-09","Central",1,1995,56.33333,-162.8,3,9624
"K-01","West",1,1999,58.33333,-167.83333,4,20050
"E-04","West",1,1998,56.33333,-165.8,4,20050
"G-04","West",1,1981,57,-165.85,4,20050
"I-06","West",1,1983,57.66667,-164.61667,4,20050
"G-14","East",1,1984,57,-159.71667,2,7218
"H-01","West",1,1985,57.33333,-167.73333,4,20050
"C-02","Outer",1,1985,55.66667,-166.98333,5,9624
"I-14","East",1,1989,57.66667,-159.63333,2,7218
"I-12","Central",1,1990,57.66667,-160.88333,3,9624
"I-08","North",1,1991,57.66667,-163.36667,1,54135
"H-11","Central",1,1992,57.33333,-161.53333,3,9624
"G-14","East",1,1993,57,-159.71667,2,7218
"K-02","West",1,1993,58.33333,-167.18333,4,20050
"I-03","West",1,2001,57.66667,-166.5,4,20050
"H-11","Central",2,1999,57.33333,-161.53333,3,9624
"J-09","North",1,2001,58,-162.75,1,54536
"G-02","West",1,1998,57,-167.08333,4,20050
"C-09","Central",1,1996,55.66667,-162.83333,3,9624
"E-09","Central",1,2009,56.33333,-162.8,3,9624
"H-04","West",1,2005,57.33333,-165.86667,4,20050
"C-07","West",1,2009,55.66667,-164,4,20050
"I-02","West",1,2006,57.66667,-167.13333,4,20050
"J-03","West",1,2006,58,-166.51667,4,20050
"G-05","West",1,2013,57,-165.21667,4,20050
"K-06","North",1,2015,58.33333,-164.63333,1,54536
"B-04","Outer",1,2015,55.33333,-165.78333,5,10025
"K-04","North",1,1976,58.33333,-165.91667,1,51729
"E-03","Outer",1,1979,56.33333,-166.41667,5,9624
"G-15","East",1,1980,57,-159.11667,2,7218
"D-10","Central",1,1982,56,-162.23333,3,9624
"B-05","Outer",1,1983,55.33333,-165.16667,5,10025
"E-03","Outer",1,1983,56.33333,-166.41667,5,10025
"B-07","West",1,1986,55.33333,-164,4,20050
"E-03","Outer",1,1989,56.33333,-166.41667,5,9624
"Z-05","Outer",1,1990,54.66667,-165.15,5,9624
"G-04","West",1,1992,57,-165.85,4,20050
"G-01","West",1,1992,57,-167.7,4,20050
"E-08","West",2,1999,56.33333,-163.4,4,20050
"G-08","West",1,1997,57,-163.38333,4,20050
"H-05","West",1,1995,57.33333,-165.23333,4,20050
"I-12","Central",1,1976,57.66667,-160.88333,3,9624
"H-09","North",1,1977,57.33333,-162.76667,1,39298
"F-08","West",1,1979,56.66667,-163.38333,4,20050
"C-08","West",1,1980,55.66667,-163.4,4,20050
"F-01","Outer",1,1982,56.66667,-167.66667,5,9223
"E-01","Outer",1,1985,56.33333,-167.65,5,9624
"H-11","Central",1,1988,57.33333,-161.53333,3,9624
"F-14","East",1,1990,56.66667,-159.75,2,7218
"I-05","West",1,1990,57.66667,-165.25,4,20050
"E-07","West",1,1991,56.33333,-164,4,20050
"C-05","Outer",1,1993,55.66667,-165.16667,5,10025
"J-08","North",1,1999,58,-163.36667,1,53734
"E-11","Central",1,2001,56.33333,-161.61667,3,9624
"J-13","East",1,1998,58,-160.21667,2,7218
"J-09","North",1,1994,58,-162.75,1,54536
"J-16","East",1,2003,58,-158.31667,2,7218
"G-08","West",1,2009,57,-163.38333,4,20050
"I-07","West",1,2007,57.66667,-164,4,20050
"K-01","West",1,2009,58.33333,-167.83333,4,20050
"J-15","East",1,2004,58,-158.96667,2,7218
"J-08","North",1,2013,58,-163.36667,1,54536
"D-03","Outer",1,2015,56,-166.4,5,10025
"J-16","East",1,2014,58,-158.31667,2,7218
"I-04","West",1,2014,57.66667,-165.88333,4,20050
"F-09","Central",1,1976,56.66667,-162.78333,3,9624
"J-07","North",1,1980,58,-164,1,54135
"I-08","North",1,1980,57.66667,-163.36667,1,54135
"J-09","North",1,1982,58,-162.75,1,53333
"F-04","West",1,1983,56.66667,-165.83333,4,20050
"D-07","West",1,1984,56,-164,4,20050
"G-07","West",1,1986,57,-164,4,20050
"C-01","Outer",1,1985,55.66667,-167.58333,5,9624
"J-12","East",1,1989,58,-160.85,2,7218
"H-14","Central",1,1990,57.33333,-159.66667,3,9624
"C-08","West",1,1992,55.66667,-163.4,4,20050
"B-05","Outer",1,1993,55.33333,-165.16667,5,10025
"J-14","East",1,2006,58,-159.6,2,7218
"G-01","West",1,2002,57,-167.7,4,20050
"B-03","Outer",1,2013,55.33333,-166.35,5,10025
"E-08","West",1,2011,56.33333,-163.4,4,20050
"J-02","West",1,2014,58,-167.16667,4,20050
"G-09","Central",1,2014,57,-162.78333,3,9624
"J-02","West",1,1976,58,-167.16667,4,20050
"E-01","Outer",1,1979,56.33333,-167.65,5,9624
"J-06","North",1,1980,58,-164.61667,1,54135
"Z-05","Outer",1,1988,54.66667,-165.15,5,9624
"B-07","West",1,1989,55.33333,-164,4,19649
"K-11","East",1,1991,58.33333,-161.4,2,7218
"E-07","West",1,1993,56.33333,-164,4,20050
"I-02","West",1,1993,57.66667,-167.13333,4,20050
"G-03","West",1,2014,57,-166.46667,4,20050
"I-13","Central",1,2015,57.66667,-160.26667,3,9624
"C-02","Outer",1,2013,55.66667,-166.98333,5,10025
"K-11","East",1,2014,58.33333,-161.4,2,7218
"J-03","West",1,2012,58,-166.51667,4,20050
"K-08","North",1,2012,58.33333,-163.36667,1,54536
"H-11","Central",1,2014,57.33333,-161.53333,3,9624
"F-01","Outer",1,1979,56.66667,-167.66667,5,9624
"K-13","East",1,1980,58.33333,-160.18333,2,7218
"B-05","Outer",1,1981,55.33333,-165.16667,5,10025
"G-10","Central",1,1983,57,-162.16667,3,9624
"E-03","Outer",1,1984,56.33333,-166.41667,5,10025
"G-01","West",1,1985,57,-167.7,4,20050
"H-11","Central",1,1986,57.33333,-161.53333,3,9624
"H-12","Central",1,1988,57.33333,-160.93333,3,9624
"H-01","West",1,1989,57.33333,-167.73333,4,19649
"F-02","West",1,1991,56.66667,-167.06667,4,20050
"D-03","Outer",1,1993,56,-166.4,5,10025
"H-04","West",1,1999,57.33333,-165.86667,4,20050
"H-07","West",1,1995,57.33333,-164,4,20050
"A-03","Outer",1,2000,55,-166.33333,5,10025
"G-01","West",1,1994,57,-167.7,4,20050
"J-12","East",1,2003,58,-160.85,2,7218
"G-13","Central",1,2004,57,-160.33333,3,9624
"F-03","West",1,2006,56.66667,-166.43333,4,20050
"F-01","Outer",1,2006,56.66667,-167.66667,5,10025
"D-10","Central",2,2012,56,-162.23333,3,9624
"F-10","Central",1,2012,56.66667,-162.18333,3,9624
"A-02","Outer",1,2012,55,-166.93333,5,10025
"E-06","West",1,1976,56.33333,-164.58333,4,20050
"H-12","Central",1,1979,57.33333,-160.93333,3,9624
"F-04","West",1,1980,56.66667,-165.83333,4,20050
"F-09","Central",1,1981,56.66667,-162.78333,3,9624
"F-11","Central",1,1982,56.66667,-161.58333,3,9624
"G-05","West",1,1981,57,-165.21667,4,20050
"K-03","North",1,1983,58.33333,-166.55,1,54536
"K-11","East",1,1987,58.33333,-161.4,2,6817
"C-02","Outer",1,1991,55.66667,-166.98333,5,9624
"B-07","West",1,1993,55.33333,-164,4,20050
"G-01","West",1,2007,57,-167.7,4,20050
"G-01","West",1,2009,57,-167.7,4,20050
"H-13","Central",2,2008,57.33333,-160.3,3,9624
"E-02","Outer",1,1994,56.33333,-167.03333,5,10025
"K-14","East",1,2013,58.33333,-159.55,2,7218
"J-04","West",1,2013,58,-165.9,4,20050
"H-04","West",1,2010,57.33333,-165.86667,4,20050
"K-07","North",1,2012,58.33333,-164,1,54536
"G-11","Central",1,1976,57,-161.56667,3,9624
"H-05","West",1,1979,57.33333,-165.23333,4,20050
"C-09","Central",1,1982,55.66667,-162.83333,3,9624
"D-02","Outer",1,1984,56,-167,5,10025
"C-09","Central",1,1985,55.66667,-162.83333,3,9624
"E-09","Central",1,1988,56.33333,-162.8,3,9624
"I-06","West",1,1990,57.66667,-164.61667,4,20050
"F-06","West",1,1991,56.66667,-164.6,4,20050
"E-07","West",1,1992,56.33333,-164,4,20050
"H-12","Central",1,1995,57.33333,-160.93333,3,9624
"G-10","Central",1,1997,57,-162.16667,3,9624
"C-07","West",1,1997,55.66667,-164,4,20050
"G-02","West",1,2009,57,-167.08333,4,20050
"K-07","North",1,2007,58.33333,-164,1,54536
"F-06","West",1,2006,56.66667,-164.6,4,20050
"I-08","North",2,2008,57.66667,-163.36667,1,54536
"I-08","North",1,2013,57.66667,-163.36667,1,54536
"J-06","North",1,2013,58,-164.61667,1,54536
"F-10","Central",1,2014,56.66667,-162.18333,3,9624
"B-08","West",1,1976,55.33333,-163.41667,4,20050
"F-03","West",1,1980,56.66667,-166.43333,4,20050
"J-07","North",1,1981,58,-164,1,52932
"J-15","East",1,1983,58,-158.96667,2,7218
"K-14","East",1,1985,58.33333,-159.55,2,7218
"J-02","West",1,1985,58,-167.16667,4,20050
"J-13","East",1,1990,58,-160.21667,2,7218
"E-12","Central",2,1999,56.33333,-161,3,9624
"H-06","West",1,2011,57.33333,-164.61667,4,20050
"E-10","Central",1,2014,56.33333,-162.2,3,9624
"C-05","Outer",1,2010,55.66667,-165.16667,5,10025
"F-05","West",1,2012,56.66667,-165.21667,4,20050
"F-10","Central",1,1978,56.66667,-162.18333,3,9624
"F-12","Central",1,1977,56.66667,-160.98333,3,9624
"G-03","West",1,1980,57,-166.46667,4,20050
"H-13","Central",1,1981,57.33333,-160.3,3,9624
"H-15","East",1,1982,57.33333,-159.06667,2,6817
"H-06","West",1,1981,57.33333,-164.61667,4,20050
"H-11","Central",1,1985,57.33333,-161.53333,3,9624
"C-06","West",1,1989,55.66667,-164.58333,4,19649
"C-08","West",1,1990,55.66667,-163.4,4,20050
"I-12","Central",1,1994,57.66667,-160.88333,3,9624
"I-11","Central",1,2001,57.66667,-161.5,3,9624
"B-04","Outer",1,1997,55.33333,-165.78333,5,10025
"K-10","North",1,1998,58.33333,-162.05,1,54536
"F-13","East",2,2000,56.66667,-160.36667,2,7218
"B-04","Outer",1,1996,55.33333,-165.78333,5,10025
"G-14","East",1,2007,57,-159.71667,2,7218
"H-02","West",1,2009,57.33333,-167.11667,4,20050
"D-10","Central",1,2005,56,-162.23333,3,9624
"K-10","North",1,2005,58.33333,-162.05,1,54536
"G-03","West",1,2006,57,-166.46667,4,20050
"H-07","West",1,2014,57.33333,-164,4,20050
"G-11","Central",2,2012,57,-161.56667,3,9624
"K-09","North",1,2013,58.33333,-162.71667,1,54536
"Z-05","Outer",1,2010,54.66667,-165.15,5,10025
"A-04","Outer",1,2012,55,-165.75,5,10025
"F-07","West",1,2010,56.66667,-164,4,20050
"K-02","West",1,2012,58.33333,-167.18333,4,20050
"I-15","East",1,1976,57.66667,-159.01667,2,6015
"J-15","East",1,1979,58,-158.96667,2,7218
"H-16","East",1,1980,57.33333,-158.4,2,7218
"E-08","West",1,1982,56.33333,-163.4,4,20050
"E-02","Outer",1,1984,56.33333,-167.03333,5,10025
"E-07","West",1,1985,56.33333,-164,4,20050
"D-09","Central",1,1986,56,-162.81667,3,9624
"F-04","West",1,1988,56.66667,-165.83333,4,19649
"I-06","West",1,2005,57.66667,-164.61667,4,20050
"G-02","West",1,1994,57,-167.08333,4,20050
"B-06","Outer",1,2004,55.33333,-164.58333,5,10025
"K-10","North",1,2008,58.33333,-162.05,1,54536
"E-08","West",1,2015,56.33333,-163.4,4,20050
"J-02","West",1,2012,58,-167.16667,4,20050
"D-05","West",1,2012,56,-165.18333,4,20050
"J-14","East",1,1976,58,-159.6,2,6015
"E-09","Central",1,1979,56.33333,-162.8,3,9624
"D-05","West",1,1980,56,-165.18333,4,20050
"H-14","Central",1,1980,57.33333,-159.66667,3,9624
"C-06","West",1,1984,55.66667,-164.58333,4,20050
"D-05","West",1,1986,56,-165.18333,4,20050
"D-02","Outer",1,1988,56,-167,5,9624
"G-03","West",1,1989,57,-166.46667,4,19649
"J-02","West",1,1990,58,-167.16667,4,20050
"E-03","Outer",1,1992,56.33333,-166.41667,5,9624
"B-04","Outer",1,1993,55.33333,-165.78333,5,10025
"B-05","Outer",1,2002,55.33333,-165.16667,5,9624
"D-01","Outer",1,2000,56,-167.61667,5,10025
"G-14","East",2,2009,57,-159.71667,2,7218
"H-10","North",2,2009,57.33333,-162.15,1,54536
"K-12","East",1,2005,58.33333,-160.75,2,7218
"F-07","West",1,2008,56.66667,-164,4,20050
"E-08","West",1,2008,56.33333,-163.4,4,20050
"C-08","West",1,2011,55.66667,-163.4,4,20050
"H-04","West",1,2013,57.33333,-165.86667,4,20050
"H-15","East",1,2010,57.33333,-159.06667,2,7218
"I-11","Central",1,2014,57.66667,-161.5,3,9624
"D-05","West",1,1976,56,-165.18333,4,20050
"G-02","West",1,1978,57,-167.08333,4,17644
"F-02","West",1,1977,56.66667,-167.06667,4,13233
"E-12","Central",1,1979,56.33333,-161,3,9624
"E-05","West",1,1982,56.33333,-165.2,4,20050
"J-01","West",1,1984,58,-167.8,4,20050
"B-04","Outer",1,1986,55.33333,-165.78333,5,9624
"I-16","East",1,1986,57.66667,-158.35,2,7218
"I-11","Central",1,1998,57.66667,-161.5,3,9624
"I-04","West",1,2009,57.66667,-165.88333,4,20050
"C-06","West",1,2007,55.66667,-164.58333,4,20050
"F-05","West",1,2008,56.66667,-165.21667,4,20050
"E-06","West",1,2002,56.33333,-164.58333,4,20050
"B-04","Outer",1,2014,55.33333,-165.78333,5,10025
"H-16","East",1,2011,57.33333,-158.4,2,7218
"D-03","Outer",1,2010,56,-166.4,5,10025
"J-01","West",1,2012,58,-167.8,4,20050
"D-03","Outer",1,1976,56,-166.4,5,8421
"F-13","East",1,1977,56.66667,-160.36667,2,4010
"H-04","West",1,1984,57.33333,-165.86667,4,20050
"C-01","Outer",1,1984,55.66667,-167.58333,5,10025
"J-02","West",1,1986,58,-167.16667,4,20050
"K-02","West",1,1987,58.33333,-167.18333,4,20050
"J-14","East",1,1988,58,-159.6,2,6817
"E-09","Central",1,1989,56.33333,-162.8,3,9624
"E-09","Central",1,1993,56.33333,-162.8,3,9624
"C-04","Outer",1,1993,55.66667,-165.8,5,10025
"C-05","Outer",1,1997,55.66667,-165.16667,5,10025
"E-01","Outer",1,2001,56.33333,-167.65,5,10025
"K-09","North",1,1996,58.33333,-162.71667,1,54536
"Z-05","Outer",1,1998,54.66667,-165.15,5,10025
"J-01","West",1,1994,58,-167.8,4,20050
"Z-05","Outer",1,2009,54.66667,-165.15,5,10025
"J-01","West",1,2003,58,-167.8,4,20050
"K-08","North",1,1994,58.33333,-163.36667,1,54536
"F-02","West",1,2008,56.66667,-167.06667,4,20050
"F-03","West",1,2008,56.66667,-166.43333,4,20050
"F-03","West",1,2011,56.66667,-166.43333,4,20050
"E-09","Central",1,2015,56.33333,-162.8,3,9624
"K-10","North",1,2015,58.33333,-162.05,1,54536
"H-09","North",1,2014,57.33333,-162.76667,1,54536
"A-03","Outer",1,1978,55,-166.33333,5,10025
"J-03","West",1,1980,58,-166.51667,4,20050
"K-01","West",1,1981,58.33333,-167.83333,4,20050
"I-09","North",1,1997,57.66667,-162.75,1,54536
"B-03","Outer",1,2007,55.33333,-166.35,5,10025
"H-05","West",1,2005,57.33333,-165.23333,4,20050
"H-09","North",1,2004,57.33333,-162.76667,1,54536
"Z-05","Outer",1,2006,54.66667,-165.15,5,10025
"K-12","East",1,1999,58.33333,-160.75,2,6416
"H-11","Central",1,2004,57.33333,-161.53333,3,9624
"H-02","West",1,1994,57.33333,-167.11667,4,20050
"D-02","Outer",1,2004,56,-167,5,10025
"K-10","North",1,2011,58.33333,-162.05,1,54536
"J-14","East",1,2015,58,-159.6,2,7218
"E-08","West",1,2010,56.33333,-163.4,4,20050
"J-08","North",1,2014,58,-163.36667,1,54536
"F-08","West",1,1975,56.66667,-163.38333,4,13634
"E-09","Central",1,1978,56.33333,-162.8,3,9624
"B-02","Outer",1,1977,55.33333,-166.96667,5,9223
"J-09","North",1,1981,58,-162.75,1,52932
"I-05","West",1,1981,57.66667,-165.25,4,20050
"A-05","Outer",1,1981,55,-165.15,5,10025
"C-07","West",1,1983,55.66667,-164,4,20050
"E-12","Central",1,1984,56.33333,-161,3,9624
"I-12","Central",1,1985,57.66667,-160.88333,3,9624
"E-06","West",1,1987,56.33333,-164.58333,4,20050
"E-02","Outer",1,1988,56.33333,-167.03333,5,9624
"B-06","Outer",1,1992,55.33333,-164.58333,5,9624
"E-06","West",1,1999,56.33333,-164.58333,4,20050
"D-03","Outer",1,1982,56,-166.4,5,9223
"H-13","Central",1,1988,57.33333,-160.3,3,9624
"F-06","West",1,1992,56.66667,-164.6,4,20050
"H-14","Central",1,1994,57.33333,-159.66667,3,9624
"H-14","Central",1,1997,57.33333,-159.66667,3,9624
"F-05","West",1,1995,56.66667,-165.21667,4,20050
"K-13","East",1,2002,58.33333,-160.18333,2,7218
"B-05","Outer",1,1996,55.33333,-165.16667,5,10025
"F-03","West",1,1998,56.66667,-166.43333,4,20050
"E-09","Central",1,2007,56.33333,-162.8,3,9624
"A-06","Outer",1,2007,55,-164.58333,5,10025
"H-07","West",1,2005,57.33333,-164,4,20050
"A-05","Outer",1,2005,55,-165.15,5,10025
"E-04","West",1,1994,56.33333,-165.8,4,20050
"D-06","West",1,2002,56,-164.58333,4,20050
"I-01","West",1,2014,57.66667,-167.76667,4,20050
"Z-05","Outer",1,2015,54.66667,-165.15,5,10025
"H-04","West",1,2011,57.33333,-165.86667,4,20050
"J-02","West",1,2013,58,-167.16667,4,20050
"F-10","Central",1,2010,56.66667,-162.18333,3,9624
"J-04","West",1,2012,58,-165.9,4,20050
"I-14","East",1,1975,57.66667,-159.63333,2,4010
"D-08","West",1,1976,56,-163.4,4,20050
"H-03","West",1,1980,57.33333,-166.48333,4,20050
"K-03","North",1,1981,58.33333,-166.55,1,52932
"K-09","North",1,1981,58.33333,-162.71667,1,52932
"C-03","Outer",1,1985,55.66667,-166.38333,5,9624
"I-01","West",1,1986,57.66667,-167.76667,4,20050
"I-13","Central",1,1988,57.66667,-160.26667,3,9624
"K-11","East",1,1994,58.33333,-161.4,2,7218
"G-12","Central",1,2003,57,-160.95,3,9624
"C-09","Central",1,2003,55.66667,-162.83333,3,9624
"C-03","Outer",1,2009,55.66667,-166.38333,5,10025
"H-14","Central",2,2012,57.33333,-159.66667,3,9624
"C-06","West",1,2013,55.66667,-164.58333,4,20050
"J-06","North",1,2010,58,-164.61667,1,54536
"D-04","Outer",1,2012,56,-165.78333,5,10025
"H-08","West",1,1976,57.33333,-163.38333,4,20050
"H-13","Central",1,1978,57.33333,-160.3,3,9624
"H-06","West",1,1979,57.33333,-164.61667,4,20050
"H-09","North",1,1982,57.33333,-162.76667,1,53333
"H-15","East",1,1983,57.33333,-159.06667,2,7218
"B-03","Outer",1,1985,55.33333,-166.35,5,9624
"C-05","Outer",1,1987,55.66667,-165.16667,5,9624
"C-01","Outer",1,1988,55.66667,-167.58333,5,9624
"J-03","West",1,1990,58,-166.51667,4,20050
"F-14","East",1,1997,56.66667,-159.75,2,7218
"E-04","West",1,2001,56.33333,-165.8,4,20050
"E-09","Central",1,1996,56.33333,-162.8,3,9624
"I-14","East",1,1996,57.66667,-159.63333,2,7218
"H-11","Central",1,1994,57.33333,-161.53333,3,9624
"B-03","Outer",1,2003,55.33333,-166.35,5,10025
"G-14","East",1,2006,57,-159.71667,2,7218
"B-06","Outer",1,1994,55.33333,-164.58333,5,10025
"I-14","East",1,2015,57.66667,-159.63333,2,7218
"F-13","East",1,2014,56.66667,-160.36667,2,7218
"K-01","West",1,2012,58.33333,-167.83333,4,20050
"D-04","Outer",1,1976,56,-165.78333,5,8421
"H-03","West",1,1978,57.33333,-166.48333,4,17644
"E-08","West",1,1979,56.33333,-163.4,4,20050
"E-10","Central",1,1981,56.33333,-162.2,3,9624
"H-02","West",1,1985,57.33333,-167.11667,4,20050
"J-12","East",1,1987,58,-160.85,2,6817
"B-06","Outer",1,1988,55.33333,-164.58333,5,9624
"C-05","Outer",1,1989,55.66667,-165.16667,5,9624
"G-15","East",1,1991,57,-159.11667,2,7218
"F-06","West",1,2004,56.66667,-164.6,4,20050
"F-04","West",1,2011,56.66667,-165.83333,4,20050
"B-04","Outer",1,2012,55.33333,-165.78333,5,10025
"I-13","Central",2,2010,57.66667,-160.26667,3,9624
"B-03","Outer",1,1975,55.33333,-166.35,5,8822
"G-13","Central",1,1978,57,-160.33333,3,9624
"D-05","West",1,1977,56,-165.18333,4,13233
"K-03","North",1,1979,58.33333,-166.55,1,54135
"C-06","West",1,1982,55.66667,-164.58333,4,20050
"F-01","Outer",1,1983,56.66667,-167.66667,5,10025
"I-05","West",1,1984,57.66667,-165.25,4,20050
"H-16","East",1,1987,57.33333,-158.4,2,6817
"I-16","East",1,1988,57.66667,-158.35,2,6817
"D-01","Outer",1,1991,56,-167.61667,5,9624
"D-05","West",1,1993,56,-165.18333,4,20050
"A-06","Outer",1,1995,55,-164.58333,5,10025
"G-05","West",1,1998,57,-165.21667,4,20050
"H-16","East",1,2007,57.33333,-158.4,2,7218
"B-07","West",1,2007,55.33333,-164,4,20050
"C-08","West",1,2006,55.66667,-163.4,4,20050
"C-05","Outer",1,2008,55.66667,-165.16667,5,10025
"F-13","East",2,2008,56.66667,-160.36667,2,7218
"I-09","North",1,2011,57.66667,-162.75,1,54536
"I-14","East",1,2013,57.66667,-159.63333,2,7218
"J-08","North",1,1975,58,-163.36667,1,39298
"I-09","North",1,1978,57.66667,-162.75,1,46115
"J-11","Central",1,1977,58,-161.48333,3,9624
"H-08","West",1,1980,57.33333,-163.38333,4,20050
"J-16","East",1,1984,58,-158.31667,2,7218
"K-01","West",1,1983,58.33333,-167.83333,4,20050
"C-05","Outer",1,1988,55.66667,-165.16667,5,9624
"G-02","West",1,1988,57,-167.08333,4,19649
"E-06","West",1,1990,56.33333,-164.58333,4,20050
"E-12","Central",1,1991,56.33333,-161,3,9624
"K-11","East",1,1992,58.33333,-161.4,2,6817
"C-04","Outer",1,1995,55.66667,-165.8,5,10025
"G-02","West",1,2004,57,-167.08333,4,20050
"I-03","West",1,2011,57.66667,-166.5,4,20050
"F-08","West",1,2015,56.66667,-163.38333,4,20050
"G-15","East",1,2014,57,-159.11667,2,7218
"H-13","Central",2,2010,57.33333,-160.3,3,9624
"A-05","Outer",1,1976,55,-165.15,5,8421
"H-12","Central",1,1978,57.33333,-160.93333,3,9624
"D-03","Outer",1,1978,56,-166.4,5,10025
"G-05","West",1,1979,57,-165.21667,4,20050
"B-04","Outer",1,1980,55.33333,-165.78333,5,9624
"F-08","West",1,1982,56.66667,-163.38333,4,20050
"K-04","North",1,1984,58.33333,-165.91667,1,54536
"F-11","Central",1,1987,56.66667,-161.58333,3,9624
"F-06","West",1,1987,56.66667,-164.6,4,20050
"E-08","West",1,1989,56.33333,-163.4,4,19649
"I-03","West",1,1989,57.66667,-166.5,4,19649
"I-10","North",1,1992,57.66667,-162.13333,1,53734
"I-14","East",1,1994,57.66667,-159.63333,2,7218
